2000-05-30,14815.00,15308.00,14815.00,15249.00,000,15249.00
2000-05-31,15251.00,15328.00,14931.00,14957.00,000,14957.00
2000-06-01,14967.00,15473.00,14967.00,15450.00,000,15450.00
2000-06-02,15518.00,16261.00,15518.00,16222.00,000,16222.00
2000-06-05,16222.00,16312.00,15975.00,16023.00,000,16023.00
2000-06-06,16018.00,16173.00,15827.00,15947.00,000,15947.00
2000-06-07,15955.00,16278.00,15709.00,16272.00,000,16272.00
2000-06-08,16286.00,16640.00,16227.00,16399.00,000,16399.00
2000-06-09,16421.00,16561.00,16200.00,16342.00,000,16342.00
2000-06-12,16351.00,16365.00,16084.00,16097.00,000,16097.00
2000-06-13,16100.00,16360.00,16075.00,16354.00,000,16354.00
2000-06-14,16365.00,16523.00,16135.00,16366.00,000,16366.00
2000-06-15,16369.00,16630.00,16325.00,16561.00,000,16561.00
2000-06-16,16567.00,16598.00,16379.00,16425.00,000,16425.00
2000-06-19,16423.00,16863.00,16411.00,16850.00,000,16850.00
2000-06-20,16854.00,16952.00,16708.00,16844.00,000,16844.00
2000-06-21,16854.00,17396.00,16834.00,17254.00,000,17254.00
2000-06-23,16977.00,17266.00,16910.00,16977.00,000,16977.00
2000-06-26,16977.00,17019.00,16685.00,16745.00,000,16745.00
2000-06-27,16743.00,16780.00,16388.00,16512.00,000,16512.00
2000-06-28,16532.00,17101.00,16493.00,16842.00,000,16842.00
2000-06-29,16830.00,16850.00,16329.00,16407.00,000,16407.00
2000-06-30,16404.00,16836.00,16400.00,16728.00,000,16728.00
2000-07-03,16747.00,17099.00,16743.00,17089.00,000,17089.00
2000-07-04,17106.00,17340.00,17088.00,17279.00,000,17279.00
2000-07-05,17285.00,17362.00,17086.00,17135.00,000,17135.00
2000-07-06,17148.00,17366.00,17024.00,17348.00,000,17348.00
2000-07-07,17352.00,17754.00,17352.00,17599.00,000,17599.00
2000-07-10,17620.00,17795.00,17444.00,17472.00,000,17472.00
2000-07-11,17473.00,17473.00,16827.00,16881.00,000,16881.00
2000-07-12,16893.00,17176.00,16693.00,17053.00,000,17053.00
2000-07-13,17057.00,17383.00,16416.00,16444.00,000,16444.00
2000-07-14,16439.00,16885.00,16390.00,16881.00,000,16881.00
2000-07-17,16890.00,17395.00,16890.00,17388.00,000,17388.00
2000-07-18,17379.00,17566.00,17281.00,17369.00,000,17369.00
2000-07-19,17354.00,17358.00,16868.00,16928.00,000,16928.00
2000-07-20,16951.00,17353.00,16951.00,17204.00,000,17204.00
2000-07-21,17207.00,17365.00,17071.00,17318.00,000,17318.00
2000-07-24,17314.00,17588.00,17314.00,17386.00,000,17386.00
2000-07-25,17390.00,17530.00,17046.00,17049.00,000,17049.00
2000-07-26,17049.00,17211.00,16840.00,17121.00,000,17121.00
2000-07-27,17121.00,17225.00,16923.00,16949.00,000,16949.00
2000-07-28,16949.00,17039.00,16448.00,16486.00,000,16486.00
2000-07-31,16487.00,16713.00,16455.00,16455.00,000,16455.00
2000-08-01,16475.00,16591.00,16127.00,16290.00,000,16290.00
2000-08-02,16284.00,16535.00,16121.00,16314.00,000,16314.00
2000-08-03,16248.00,16761.00,16073.00,16721.00,000,16721.00
2000-08-04,16727.00,16907.00,16716.00,16761.00,000,16761.00
2000-08-07,16772.00,17014.00,16769.00,16996.00,000,16996.00
2000-08-08,17005.00,17062.00,16858.00,16885.00,000,16885.00
2000-08-09,16894.00,16977.00,16511.00,16534.00,000,16534.00
2000-08-10,16519.00,17023.00,16501.00,16835.00,000,16835.00
2000-08-11,16846.00,17395.00,16705.00,17395.00,000,17395.00
2000-08-14,17402.00,17926.00,17334.00,17811.00,000,17811.00
2000-08-15,17811.00,17910.00,17690.00,17744.00,000,17744.00
2000-08-16,17741.00,17771.00,17275.00,17331.00,000,17331.00
2000-08-17,17326.00,17858.00,17321.00,17703.00,000,17703.00
2000-08-18,17703.00,17780.00,17258.00,17314.00,000,17314.00
2000-08-21,17317.00,17420.00,17066.00,17083.00,000,17083.00
2000-08-22,17086.00,17428.00,17086.00,17224.00,000,17224.00
2000-08-23,17253.00,17455.00,17137.00,17450.00,000,17450.00
2000-08-24,17454.00,17454.00,17187.00,17311.00,000,17311.00
2000-08-25,17316.00,17668.00,17316.00,17643.00,000,17643.00
2000-08-28,17657.00,17686.00,17380.00,17460.00,000,17460.00
2000-08-29,17454.00,17490.00,17235.00,17355.00,000,17355.00
2000-08-30,17359.00,17563.00,17309.00,17414.00,000,17414.00
2000-08-31,17417.00,17563.00,17327.00,17347.00,000,17347.00
2000-09-01,17360.00,17577.00,17360.00,17577.00,000,17577.00
2000-09-04,17577.00,17716.00,17569.00,17613.00,000,17613.00
2000-09-05,17614.00,17639.00,17417.00,17425.00,000,17425.00
2000-09-06,17442.00,17648.00,17442.00,17590.00,000,17590.00
2000-09-08,17594.00,17692.00,17428.00,17433.00,000,17433.00
2000-09-11,17443.00,17475.00,17236.00,17288.00,000,17288.00
2000-09-12,17285.00,17304.00,16883.00,16883.00,000,16883.00
2000-09-13,16888.00,17092.00,16877.00,16999.00,000,16999.00
2000-09-14,17032.00,17108.00,16731.00,16769.00,000,16769.00
2000-09-15,16771.00,16771.00,16515.00,16563.00,000,16563.00
2000-09-18,16562.00,16609.00,15913.00,15913.00,000,15913.00
2000-09-19,15923.00,16189.00,15824.00,16188.00,000,16188.00
2000-09-20,16196.00,16216.00,15813.00,16078.00,000,16078.00
2000-09-21,16065.00,16172.00,15946.00,16146.00,000,16146.00
2000-09-22,16093.00,16426.00,15705.00,16353.00,000,16353.00
2000-09-25,16361.00,16521.00,16318.00,16319.00,000,16319.00
2000-09-26,16319.00,16468.00,16196.00,16255.00,000,16255.00
2000-09-27,16289.00,16404.00,15745.00,15848.00,000,15848.00
2000-09-28,15849.00,16041.00,15657.00,16014.00,000,16014.00
2000-09-29,16020.00,16135.00,15821.00,15928.00,000,15928.00
2000-10-02,15950.00,16090.00,15537.00,15559.00,000,15559.00
2000-10-03,15562.00,15917.00,15562.00,15633.00,000,15633.00
2000-10-04,15653.00,15883.00,15651.00,15876.00,000,15876.00
2000-10-05,15876.00,16398.00,15876.00,16362.00,000,16362.00
2000-10-06,16370.00,16404.00,15817.00,15946.00,000,15946.00
2000-10-09,15946.00,15975.00,15617.00,15855.00,000,15855.00
2000-10-10,15846.00,16008.00,15726.00,15747.00,000,15747.00
2000-10-11,15738.00,15738.00,15463.00,15526.00,000,15526.00
2000-10-13,15441.00,15441.00,15067.00,15385.00,000,15385.00
2000-10-16,15387.00,15585.00,15214.00,15242.00,000,15242.00
2000-10-17,15267.00,15386.00,14841.00,14870.00,000,14870.00
2000-10-18,14837.00,14837.00,14218.00,14421.00,000,14421.00
2000-10-19,14490.00,14869.00,14490.00,14845.00,000,14845.00
2000-10-20,14846.00,14918.00,14490.00,14529.00,000,14529.00
2000-10-23,14533.00,14535.00,13982.00,13990.00,000,13990.00
2000-10-24,14014.00,14161.00,13672.00,13799.00,000,13799.00
2000-10-25,13796.00,13927.00,13571.00,13665.00,000,13665.00
2000-10-26,13705.00,14223.00,13679.00,14223.00,000,14223.00
2000-10-27,14251.00,14700.00,14251.00,14692.00,000,14692.00
2000-10-30,14707.00,14951.00,14489.00,14891.00,000,14891.00
2000-10-31,14916.00,15099.00,14859.00,14867.00,000,14867.00
2000-11-01,14858.00,14859.00,14571.00,14791.00,000,14791.00
2000-11-03,14785.00,14925.00,14425.00,14534.00,000,14534.00
2000-11-06,14534.00,14868.00,14478.00,14801.00,000,14801.00
2000-11-07,14780.00,15029.00,14543.00,14969.00,000,14969.00
2000-11-08,14982.00,15191.00,14650.00,14656.00,000,14656.00
2000-11-09,14667.00,14782.00,14409.00,14524.00,000,14524.00
2000-11-10,14542.00,14701.00,14449.00,14626.00,000,14626.00
2000-11-13,14606.00,14609.00,14199.00,14372.00,000,14372.00
2000-11-14,14395.00,14632.00,14395.00,14540.00,000,14540.00
2000-11-16,14546.00,14575.00,14419.00,14490.00,000,14490.00
2000-11-17,14479.00,14570.00,14091.00,14323.00,000,14323.00
2000-11-20,14323.00,14535.00,14103.00,14500.00,000,14500.00
2000-11-21,14497.00,14845.00,14487.00,14784.00,000,14784.00
2000-11-22,14766.00,14766.00,14555.00,14577.00,000,14577.00
2000-11-23,14579.00,14604.00,14187.00,14314.00,000,14314.00
2000-11-24,14316.00,14413.00,12969.00,14336.00,000,14336.00
2000-11-27,14340.00,14495.00,13941.00,14008.00,000,14008.00
2000-11-28,14011.00,14011.00,13756.00,13914.00,000,13914.00
2000-11-29,13921.00,14074.00,13782.00,13788.00,000,13788.00
2000-11-30,13779.00,13779.00,13287.00,13287.00,000,13287.00
2000-12-01,13303.00,13578.00,13282.00,13437.00,000,13437.00
2000-12-04,13396.00,13538.00,13242.00,13510.00,000,13510.00
2000-12-05,13513.00,14188.00,13513.00,14182.00,000,14182.00
2000-12-06,14180.00,14277.00,13945.00,13945.00,000,13945.00
2000-12-07,13947.00,14460.00,13918.00,14460.00,000,14460.00
2000-12-08,14462.00,15062.00,14461.00,14983.00,000,14983.00
2000-12-11,14991.00,15355.00,14991.00,15188.00,000,15188.00
2000-12-12,15186.00,15186.00,14869.00,14906.00,000,14906.00
2000-12-13,14916.00,15389.00,14900.00,15291.00,000,15291.00
2000-12-14,15261.00,15329.00,15080.00,15259.00,000,15259.00
2000-12-15,15253.00,15253.00,14833.00,14988.00,000,14988.00
2000-12-18,15002.00,15282.00,14093.00,15083.00,000,15083.00
2000-12-19,15085.00,15415.00,15085.00,15336.00,000,15336.00
2000-12-20,15306.00,15328.00,14618.00,14622.00,000,14622.00
2000-12-21,14727.00,14958.00,14461.00,14505.00,000,14505.00
2000-12-22,14533.00,14802.00,14532.00,14652.00,000,14652.00
2000-12-26,14663.00,14851.00,14659.00,14795.00,000,14795.00
2000-12-27,14805.00,15223.00,14805.00,15186.00,000,15186.00
2000-12-28,15188.00,15269.00,15132.00,15259.00,000,15259.00
2001-01-02,15242.00,15621.00,15174.00,15425.00,000,15425.00
2001-01-03,15425.00,16599.00,15251.00,16599.00,000,16599.00
2001-01-04,16597.00,16933.00,16587.00,16675.00,000,16675.00
2001-01-05,16679.00,16888.00,16380.00,16410.00,000,16410.00
2001-01-08,16398.00,16623.00,16226.00,16562.00,000,16562.00
2001-01-09,16566.00,17096.00,16566.00,16976.00,000,16976.00
2001-01-10,16964.00,17093.00,16701.00,16919.00,000,16919.00
2001-01-11,16908.00,17045.00,16797.00,17024.00,000,17024.00
2001-01-12,17034.00,17212.00,16821.00,16850.00,000,16850.00
2001-01-15,16858.00,17038.00,16858.00,16963.00,000,16963.00
2001-01-16,16973.00,17035.00,16662.00,16721.00,000,16721.00
2001-01-17,16748.00,17255.00,16745.00,17191.00,000,17191.00
2001-01-18,17204.00,17642.00,17151.00,17521.00,000,17521.00
2001-01-19,17525.00,17816.00,17512.00,17530.00,000,17530.00
2001-01-22,17548.00,17578.00,17297.00,17392.00,000,17392.00
2001-01-23,17381.00,17864.00,17376.00,17832.00,000,17832.00
2001-01-24,17849.00,18022.00,17698.00,17772.00,000,17772.00
2001-01-26,17776.00,17933.00,17591.00,17889.00,000,17889.00
2001-01-29,17906.00,18023.00,17704.00,17883.00,000,17883.00
2001-01-30,17882.00,17898.00,17668.00,17723.00,000,17723.00
2001-01-31,17725.00,17921.00,17637.00,17673.00,000,17673.00
2001-02-01,17670.00,17673.00,16977.00,17039.00,000,17039.00
2001-02-02,17027.00,17206.00,16781.00,16915.00,000,16915.00
2001-02-05,16914.00,16941.00,16539.00,16731.00,000,16731.00
2001-02-06,16734.00,17017.00,16734.00,17007.00,000,17007.00
2001-02-07,17003.00,17003.00,16630.00,16812.00,000,16812.00
2001-02-08,16814.00,17279.00,16814.00,17243.00,000,17243.00
2001-02-09,17257.00,17270.00,17050.00,17138.00,000,17138.00
2001-02-12,17163.00,17234.00,16883.00,16917.00,000,16917.00
2001-02-13,16922.00,17174.00,16883.00,17096.00,000,17096.00
2001-02-14,17078.00,17286.00,16890.00,17120.00,000,17120.00
2001-02-15,17121.00,17262.00,16922.00,16937.00,000,16937.00
2001-02-16,16934.00,16950.00,16100.00,16259.00,000,16259.00
2001-02-19,16263.00,16392.00,16023.00,16061.00,000,16061.00
2001-02-20,16066.00,16242.00,15783.00,15911.00,000,15911.00
2001-02-21,15909.00,15909.00,15568.00,15594.00,000,15594.00
2001-02-22,15604.00,15914.00,15558.00,15910.00,000,15910.00
2001-02-23,15920.00,16223.00,15831.00,16158.00,000,16158.00
2001-02-28,16158.00,16274.00,15891.00,15891.00,000,15891.00
2001-03-01,15891.00,16439.00,15875.00,16417.00,000,16417.00
2001-03-02,16423.00,16723.00,16233.00,16581.00,000,16581.00
2001-03-05,16620.00,16737.00,16471.00,16537.00,000,16537.00
2001-03-06,16573.00,16813.00,16279.00,16324.00,000,16324.00
2001-03-07,16329.00,16430.00,16223.00,16395.00,000,16395.00
2001-03-08,16401.00,16531.00,16096.00,16227.00,000,16227.00
2001-03-09,16233.00,16248.00,16018.00,16123.00,000,16123.00
2001-03-12,16125.00,16143.00,15523.00,15527.00,000,15527.00
2001-03-13,15536.00,15768.00,15444.00,15584.00,000,15584.00
2001-03-14,15583.00,15583.00,15070.00,15245.00,000,15245.00
2001-03-15,15252.00,15482.00,14977.00,15061.00,000,15061.00
2001-03-16,15076.00,15356.00,15047.00,15237.00,000,15237.00
2001-03-19,15249.00,15378.00,14802.00,14836.00,000,14836.00
2001-03-20,14854.00,16429.00,14854.00,14903.00,000,14903.00
2001-03-21,14914.00,15198.00,14755.00,14853.00,000,14853.00
2001-03-22,14847.00,14847.00,13761.00,14067.00,000,14067.00
2001-03-23,14070.00,14435.00,13855.00,14435.00,000,14435.00
2001-03-26,14443.00,14912.00,14443.00,14712.00,000,14712.00
2001-03-27,14733.00,14951.00,14594.00,14835.00,000,14835.00
2001-03-28,14846.00,14852.00,14574.00,14632.00,000,14632.00
2001-03-29,14647.00,14713.00,14226.00,14282.00,000,14282.00
2001-03-30,14292.00,14438.00,13922.00,14438.00,000,14438.00
2001-04-02,14441.00,14482.00,13981.00,13981.00,000,13981.00
2001-04-03,13988.00,14001.00,13664.00,13737.00,000,13737.00
2001-04-04,13740.00,14135.00,13740.00,13855.00,000,13855.00
2001-04-05,13865.00,14482.00,13865.00,14443.00,000,14443.00
2001-04-06,14428.00,14702.00,14371.00,14485.00,000,14485.00
2001-04-09,14489.00,14719.00,14446.00,14719.00,000,14719.00
2001-04-10,14725.00,15097.00,14725.00,15048.00,000,15048.00
2001-04-11,15057.00,15267.00,14724.00,14819.00,000,14819.00
2001-04-12,14811.00,14969.00,14490.00,14969.00,000,14969.00
2001-04-16,14974.00,14976.00,14385.00,14445.00,000,14445.00
2001-04-17,14443.00,14555.00,14223.00,14337.00,000,14337.00
2001-04-18,14345.00,15151.00,14323.00,14955.00,000,14955.00
2001-04-19,14956.00,15017.00,14420.00,14431.00,000,14431.00
2001-04-20,14408.00,14408.00,13618.00,13696.00,000,13696.00
2001-04-23,13734.00,13893.00,13325.00,13893.00,000,13893.00
2001-04-24,13894.00,14207.00,13894.00,14068.00,000,14068.00
2001-04-25,14062.00,14223.00,13785.00,14163.00,000,14163.00
2001-04-26,14204.00,14770.00,14202.00,14757.00,000,14757.00
2001-04-27,14752.00,15135.00,14752.00,14928.00,000,14928.00
2001-04-30,14944.00,15210.00,14838.00,14918.00,000,14918.00
2001-05-02,14877.00,14920.00,14636.00,14897.00,000,14897.00
2001-05-03,14906.00,15142.00,14762.00,15142.00,000,15142.00
2001-05-04,15142.00,15304.00,15041.00,15093.00,000,15093.00
2001-05-07,15103.00,15222.00,14862.00,14875.00,000,14875.00
2001-05-08,14861.00,14958.00,14656.00,14747.00,000,14747.00
2001-05-09,14717.00,14867.00,14576.00,14779.00,000,14779.00
2001-05-10,14796.00,15117.00,14796.00,14993.00,000,14993.00
2001-05-11,15012.00,15018.00,14410.00,14493.00,000,14493.00
2001-05-14,14499.00,14507.00,14104.00,14237.00,000,14237.00
2001-05-15,14141.00,14314.00,14110.00,14226.00,000,14226.00
2001-05-16,14256.00,14738.00,14256.00,14714.00,000,14714.00
2001-05-17,14727.00,15095.00,14725.00,14794.00,000,14794.00
2001-05-18,14848.00,15012.00,14800.00,14884.00,000,14884.00
2001-05-21,14871.00,15158.00,14807.00,15128.00,000,15128.00
2001-05-22,15142.00,15197.00,14794.00,14829.00,000,14829.00
2001-05-23,14829.00,14905.00,14627.00,14692.00,000,14692.00
2001-05-24,14694.00,14834.00,14431.00,14523.00,000,14523.00
2001-05-25,14523.00,14589.00,14179.00,14310.00,000,14310.00
2001-05-28,14328.00,14439.00,14056.00,14302.00,000,14302.00
2001-05-29,14302.00,14489.00,14301.00,14454.00,000,14454.00
2001-05-30,14459.00,14579.00,14347.00,14489.00,000,14489.00
2001-05-31,14514.00,14724.00,14508.00,14650.00,000,14650.00
2001-06-01,14654.00,14792.00,14409.00,14792.00,000,14792.00
2001-06-04,14798.00,15141.00,14798.00,15104.00,000,15104.00
2001-06-05,15107.00,15406.00,15032.00,15395.00,000,15395.00
2001-06-06,15393.00,15569.00,15268.00,15329.00,000,15329.00
2001-06-07,15319.00,15546.00,15201.00,15464.00,000,15464.00
2001-06-08,15469.00,15644.00,15355.00,15366.00,000,15366.00
2001-06-11,15291.00,15397.00,15159.00,15224.00,000,15224.00
2001-06-12,15238.00,15238.00,14956.00,15173.00,000,15173.00
2001-06-13,15175.00,15600.00,15175.00,15403.00,000,15403.00
2001-06-15,15386.00,15386.00,14964.00,14985.00,000,14985.00
2001-06-18,14982.00,14982.00,14333.00,14355.00,000,14355.00
2001-06-19,14375.00,14541.00,14245.00,14401.00,000,14401.00
2001-06-20,14396.00,14599.00,14393.00,14571.00,000,14571.00
2001-06-21,14534.00,14841.00,14506.00,14823.00,000,14823.00
2001-06-22,14870.00,15104.00,14677.00,14682.00,000,14682.00
2001-06-25,14682.00,14871.00,14479.00,14540.00,000,14540.00
2001-06-26,14521.00,14620.00,14401.00,14460.00,000,14460.00
2001-06-27,14477.00,14630.00,14265.00,14308.00,000,14308.00
2001-06-28,14321.00,14426.00,14164.00,14391.00,000,14391.00
2001-06-29,14412.00,14640.00,14376.00,14560.00,000,14560.00
2001-07-02,14579.00,14659.00,14483.00,14555.00,000,14555.00
2001-07-03,14561.00,14771.00,14325.00,14353.00,000,14353.00
2001-07-04,14352.00,14395.00,13980.00,14056.00,000,14056.00
2001-07-05,14084.00,14281.00,13943.00,14048.00,000,14048.00
2001-07-06,14030.00,14062.00,13788.00,13907.00,000,13907.00
2001-07-10,13930.00,14060.00,13564.00,13570.00,000,13570.00
2001-07-11,13508.00,13853.00,13361.00,13812.00,000,13812.00
2001-07-12,13812.00,13987.00,13636.00,13916.00,000,13916.00
2001-07-13,13907.00,14087.00,13737.00,14078.00,000,14078.00
2001-07-16,14081.00,14120.00,13811.00,13811.00,000,13811.00
2001-07-17,13813.00,14218.00,13813.00,14169.00,000,14169.00
2001-07-18,14171.00,14236.00,13778.00,13791.00,000,13791.00
2001-07-19,13795.00,13953.00,13641.00,13762.00,000,13762.00
2001-07-20,13766.00,14092.00,13659.00,14092.00,000,14092.00
2001-07-23,14108.00,14239.00,14058.00,14068.00,000,14068.00
2001-07-24,14049.00,14106.00,13725.00,13738.00,000,13738.00
2001-07-25,13738.00,13956.00,13679.00,13956.00,000,13956.00
2001-07-26,13963.00,13980.00,13736.00,13810.00,000,13810.00
2001-07-27,13825.00,13910.00,13759.00,13910.00,000,13910.00
2001-07-30,13948.00,14117.00,13704.00,13704.00,000,13704.00
2001-07-31,13703.00,13830.00,13639.00,13754.00,000,13754.00
2001-08-01,13757.00,13837.00,13606.00,13743.00,000,13743.00
2001-08-02,13746.00,13846.00,13690.00,13823.00,000,13823.00
2001-08-03,13840.00,13902.00,13733.00,13838.00,000,13838.00
2001-08-06,13856.00,14067.00,13854.00,14047.00,000,14047.00
2001-08-07,14049.00,14143.00,14003.00,14036.00,000,14036.00
2001-08-08,14036.00,14113.00,13917.00,13919.00,000,13919.00
2001-08-09,13921.00,13930.00,13705.00,13834.00,000,13834.00
2001-08-10,13836.00,13920.00,13738.00,13915.00,000,13915.00
2001-08-13,13914.00,13929.00,13716.00,13771.00,000,13771.00
2001-08-14,13770.00,13841.00,13732.00,13829.00,000,13829.00
2001-08-15,13834.00,13856.00,13615.00,13659.00,000,13659.00
2001-08-16,13686.00,13722.00,13415.00,13509.00,000,13509.00
2001-08-17,13507.00,13507.00,13010.00,13044.00,000,13044.00
2001-08-20,13044.00,13228.00,12916.00,13115.00,000,13115.00
2001-08-21,13122.00,13186.00,12886.00,12892.00,000,12892.00
2001-08-22,12907.00,13161.00,12853.00,12952.00,000,12952.00
2001-08-23,12961.00,13013.00,12703.00,12751.00,000,12751.00
2001-08-24,12749.00,13007.00,12681.00,13001.00,000,13001.00
2001-08-27,13000.00,13048.00,12849.00,12996.00,000,12996.00
2001-08-28,13005.00,13114.00,12942.00,13018.00,000,13018.00
2001-08-29,13040.00,13182.00,13012.00,13077.00,000,13077.00
2001-08-30,13074.00,13114.00,12798.00,12892.00,000,12892.00
2001-08-31,12906.00,12949.00,12789.00,12841.00,000,12841.00
2001-09-03,12849.00,12863.00,12696.00,12800.00,000,12800.00
2001-09-04,12812.00,12947.00,12767.00,12767.00,000,12767.00
2001-09-05,12767.00,12768.00,12462.00,12591.00,000,12591.00
2001-09-06,12594.00,12599.00,12251.00,12255.00,000,12255.00
2001-09-10,12238.00,12238.00,11901.00,11922.00,000,11922.00
2001-09-12,10773.00,11319.00,10706.00,11113.00,000,11113.00
2001-09-13,11127.00,11156.00,10290.00,10306.00,000,10306.00
2001-09-14,10262.00,10271.00,9533.00,10034.00,000,10034.00
2001-09-17,10032.00,10577.00,10032.00,10550.00,000,10550.00
2001-09-18,10543.00,10708.00,10321.00,10554.00,000,10554.00
2001-09-19,10560.00,10836.00,10485.00,10745.00,000,10745.00
2001-09-20,10719.00,10719.00,10470.00,10543.00,000,10543.00
2001-09-21,10493.00,10493.00,9890.00,10419.00,000,10419.00
2001-09-24,10453.00,10694.00,10453.00,10533.00,000,10533.00
2001-09-25,10539.00,10596.00,10195.00,10229.00,000,10229.00
2001-09-26,10227.00,10274.00,9893.00,10006.00,000,10006.00
2001-09-27,9996.00,10462.00,9705.00,10405.00,000,10405.00
2001-09-28,10412.00,10714.00,10412.00,10636.00,000,10636.00
2001-10-01,10633.00,10633.00,10354.00,10501.00,000,10501.00
2001-10-02,10492.00,10556.00,10299.00,10351.00,000,10351.00
2001-10-03,10356.00,10356.00,10189.00,10233.00,000,10233.00
2001-10-04,10241.00,10329.00,10026.00,10062.00,000,10062.00
2001-10-05,10068.00,10271.00,9985.00,10197.00,000,10197.00
2001-10-08,10120.00,10175.00,9986.00,10095.00,000,10095.00
2001-10-09,10109.00,10323.00,10103.00,10284.00,000,10284.00
2001-10-10,10284.00,10462.00,10255.00,10462.00,000,10462.00
2001-10-11,10462.00,10790.00,10461.00,10785.00,000,10785.00
2001-10-15,10775.00,11330.00,10695.00,11329.00,000,11329.00
2001-10-16,11326.00,11475.00,11165.00,11258.00,000,11258.00
2001-10-17,11287.00,11485.00,11166.00,11271.00,000,11271.00
2001-10-18,11260.00,11263.00,10948.00,10995.00,000,10995.00
2001-10-19,11003.00,11413.00,10894.00,11332.00,000,11332.00
2001-10-22,11343.00,11725.00,11293.00,11700.00,000,11700.00
2001-10-23,11699.00,11803.00,11584.00,11613.00,000,11613.00
2001-10-24,11611.00,11666.00,11430.00,11468.00,000,11468.00
2001-10-25,11459.00,11783.00,11307.00,11724.00,000,11724.00
2001-10-26,11725.00,11924.00,11715.00,11781.00,000,11781.00
2001-10-29,11784.00,11784.00,11331.00,11377.00,000,11377.00
2001-10-30,11334.00,11396.00,11024.00,11024.00,000,11024.00
2001-10-31,11057.00,11365.00,11047.00,11365.00,000,11365.00
2001-11-01,11362.00,11498.00,11177.00,11388.00,000,11388.00
2001-11-05,11389.00,12177.00,11389.00,12165.00,000,12165.00
2001-11-06,12154.00,12481.00,12139.00,12416.00,000,12416.00
2001-11-07,12405.00,12982.00,12331.00,12616.00,000,12616.00
2001-11-08,12633.00,12892.00,12473.00,12554.00,000,12554.00
2001-11-09,12542.00,12778.00,12412.00,12731.00,000,12731.00
2001-11-12,12729.00,12767.00,12233.00,12567.00,000,12567.00
2001-11-13,12591.00,13094.00,12591.00,12918.00,000,12918.00
2001-11-14,12928.00,13077.00,12746.00,12826.00,000,12826.00
2001-11-16,12838.00,13046.00,12807.00,12883.00,000,12883.00
2001-11-19,12906.00,13137.00,12902.00,12987.00,000,12987.00
2001-11-20,12992.00,12998.00,12619.00,12638.00,000,12638.00
2001-11-21,12646.00,12832.00,12560.00,12794.00,000,12794.00
2001-11-22,12794.00,13056.00,12794.00,13019.00,000,13019.00
2001-11-23,13037.00,13529.00,13037.00,13424.00,000,13424.00
2001-11-26,13443.00,13760.00,13443.00,13760.00,000,13760.00
2001-11-27,13771.00,13791.00,13490.00,13603.00,000,13603.00
2001-11-28,13553.00,13553.00,12913.00,13019.00,000,13019.00
2001-11-29,13019.00,13187.00,12622.00,12736.00,000,12736.00
2001-11-30,12744.00,13053.00,12704.00,12932.00,000,12932.00
2001-12-03,12914.00,13336.00,12870.00,13336.00,000,13336.00
2001-12-04,13374.00,13565.00,13071.00,13147.00,000,13147.00
2001-12-05,13186.00,13382.00,13103.00,13382.00,000,13382.00
2001-12-06,13382.00,13575.00,13230.00,13539.00,000,13539.00
2001-12-07,13565.00,13662.00,13233.00,13299.00,000,13299.00
2001-12-10,13299.00,13446.00,13193.00,13446.00,000,13446.00
2001-12-11,13455.00,13595.00,13337.00,13348.00,000,13348.00
2001-12-12,13350.00,13576.00,13297.00,13563.00,000,13563.00
2001-12-13,13577.00,13580.00,13144.00,13148.00,000,13148.00
2001-12-14,13129.00,13154.00,12894.00,12959.00,000,12959.00
2001-12-17,12965.00,13063.00,12912.00,12912.00,000,12912.00
2001-12-18,12935.00,13414.00,12924.00,13397.00,000,13397.00
2001-12-19,13405.00,13508.00,13284.00,13290.00,000,13290.00
2001-12-20,13271.00,13271.00,12809.00,12918.00,000,12918.00
2001-12-21,12935.00,13385.00,12935.00,13369.00,000,13369.00
2001-12-26,13367.00,13446.00,13245.00,13358.00,000,13358.00
2001-12-27,13371.00,13823.00,13369.00,13756.00,000,13756.00
2001-12-28,13741.00,13969.00,13510.00,13578.00,000,13578.00
Date,Open,High,Low,Close,Volume,Adj Close
